code_insee,code_postal,nom_commune,nom_ville,nom_departement,nom_region
77276,77100,Mareuil-lès-Meaux,Mareuil-lès-Meaux,Seine-et-Marne,Île-de-France
77277,77610,Marles-en-Brie,Marles-en-Brie,Seine-et-Marne,Île-de-France
77278,77120,Marolles-en-Brie,Marolles-en-Brie,Seine-et-Marne,Île-de-France
77279,77130,Marolles-sur-Seine,Marolles-sur-Seine,Seine-et-Marne,Île-de-France
77280,77440,Mary-sur-Marne,Mary-sur-Marne,Seine-et-Marne,Île-de-France
77281,77120,Mauperthuis,Mauperthuis,Seine-et-Marne,Île-de-France
77282,77990,Mauregard,Mauregard,Seine-et-Marne,Île-de-France
77283,77145,May-en-Multien,May-en-Multien,Seine-et-Marne,Île-de-France
77284,77100,Meaux,Meaux,Seine-et-Marne,Île-de-France
77285,77350,Le Mée-sur-Seine,Le Mée-sur-Seine,Seine-et-Marne,Île-de-France
77286,77520,Meigneux,Meigneux,Seine-et-Marne,Île-de-France
77287,77320,Meilleray,Meilleray,Seine-et-Marne,Île-de-France
77288,77000,Melun,Melun,Seine-et-Marne,Île-de-France
77289,77171,Melz-sur-Seine,Melz-sur-Seine,Seine-et-Marne,Île-de-France
77290,77730,Méry-sur-Marne,Méry-sur-Marne,Seine-et-Marne,Île-de-France
77291,77990,Le Mesnil-Amelot,Le Mesnil-Amelot,Seine-et-Marne,Île-de-France
77292,77410,Messy,Messy,Seine-et-Marne,Île-de-France
77293,77130,Misy-sur-Yonne,Misy-sur-Yonne,Seine-et-Marne,Île-de-France
77294,77290,Mitry-Mory,Mitry-Mory,Seine-et-Marne,Île-de-France
77295,77950,Moisenay,Moisenay,Seine-et-Marne,Île-de-France
77296,77550,Moissy-Cramayel,Moissy-Cramayel,Seine-et-Marne,Île-de-France
77297,77570,Mondreville,Mondreville,Seine-et-Marne,Île-de-France
77298,77520,Mons-en-Montois,Mons-en-Montois,Seine-et-Marne,Île-de-France
77300,77470,Montceaux-lès-Meaux,Montceaux-lès-Meaux,Seine-et-Marne,Île-de-France
77301,77151,Montceaux-lès-Provins,Montceaux-lès-Provins,Seine-et-Marne,Île-de-France
77302,77140,Montcourt-Fromonville,Montcourt-Fromonville,Seine-et-Marne,Île-de-France
77303,77320,Montdauphin,Montdauphin,Seine-et-Marne,Île-de-France
77304,77320,Montenils,Montenils,Seine-et-Marne,Île-de-France
77305,77130,Montereau-Fault-Yonne,Montereau-Fault-Yonne,Seine-et-Marne,Île-de-France
77306,77950,Montereau-sur-le-Jard,Montereau-sur-le-Jard,Seine-et-Marne,Île-de-France
77307,77144,Montévrain,Montévrain,Seine-et-Marne,Île-de-France
77308,77230,Montgé-en-Goële,Montgé-en-Goële,Seine-et-Marne,Île-de-France
77309,77122,Monthyon,Monthyon,Seine-et-Marne,Île-de-France
77310,77480,Montigny-le-Guesdier,Montigny-le-Guesdier,Seine-et-Marne,Île-de-France
77311,77520,Montigny-Lencoup,Montigny-Lencoup,Seine-et-Marne,Île-de-France
77312,77690,Montigny-sur-Loing,Montigny-sur-Loing,Seine-et-Marne,Île-de-France
77313,77940,Montmachoux,Montmachoux,Seine-et-Marne,Île-de-France
77314,77320,Montolivet,Montolivet,Seine-et-Marne,Île-de-France
77315,77450,Montry,Montry,Seine-et-Marne,Île-de-France
77316,77250,Moret-Loing-et-Orvanne,Moret-Loing-et-Orvanne,Seine-et-Marne,Île-de-France
77317,77720,Mormant,Mormant,Seine-et-Marne,Île-de-France
77318,77163,Mortcerf,Mortcerf,Seine-et-Marne,Île-de-France
77319,77160,Mortery,Mortery,Seine-et-Marne,Île-de-France
77320,77120,Mouroux,Mouroux,Seine-et-Marne,Île-de-France
77321,77480,Mousseaux-lès-Bray,Mousseaux-lès-Bray,Seine-et-Marne,Île-de-France
77322,77230,Moussy-le-Neuf,Moussy-le-Neuf,Seine-et-Marne,Île-de-France
77323,77230,Moussy-le-Vieux,Moussy-le-Vieux,Seine-et-Marne,Île-de-France
77325,77480,Mouy-sur-Seine,Mouy-sur-Seine,Seine-et-Marne,Île-de-France
77326,77176,Nandy,Nandy,Seine-et-Marne,Île-de-France
77327,77370,Nangis,Nangis,Seine-et-Marne,Île-de-France
77328,77760,Nanteau-sur-Essonne,Nanteau-sur-Essonne,Seine-et-Marne,Île-de-France
77329,77710,Nanteau-sur-Lunain,Nanteau-sur-Lunain,Seine-et-Marne,Île-de-France
77330,77100,Nanteuil-lès-Meaux,Nanteuil-lès-Meaux,Seine-et-Marne,Île-de-France
77331,77730,Nanteuil-sur-Marne,Nanteuil-sur-Marne,Seine-et-Marne,Île-de-France
77332,77230,Nantouillet,Nantouillet,Seine-et-Marne,Île-de-France
77333,77140,Nemours,Nemours,Seine-et-Marne,Île-de-France
77335,77124,Chauconin-Neufmontiers,Chauconin-Neufmontiers,Seine-et-Marne,Île-de-France
77336,77610,Neufmoutiers-en-Brie,Neufmoutiers-en-Brie,Seine-et-Marne,Île-de-France
77337,77186,Noisiel,Noisiel,Seine-et-Marne,Île-de-France
77338,77940,Noisy-Rudignon,Noisy-Rudignon,Seine-et-Marne,Île-de-France
77339,77123,Noisy-sur-École,Noisy-sur-École,Seine-et-Marne,Île-de-France
77340,77140,Nonville,Nonville,Seine-et-Marne,Île-de-France
77341,77114,Noyen-sur-Seine,Noyen-sur-Seine,Seine-et-Marne,Île-de-France
77342,77890,Obsonville,Obsonville,Seine-et-Marne,Île-de-France
77343,77440,Ocquerre,Ocquerre,Seine-et-Marne,Île-de-France
77344,77178,Oissery,Oissery,Seine-et-Marne,Île-de-France
77345,77750,Orly-sur-Morin,Orly-sur-Morin,Seine-et-Marne,Île-de-France
77347,77134,Les Ormes-sur-Voulzie,Les Ormes-sur-Voulzie,Seine-et-Marne,Île-de-France
77348,77167,Ormesson,Ormesson,Seine-et-Marne,Île-de-France
77349,77280,Othis,Othis,Seine-et-Marne,Île-de-France
77350,77330,Ozoir-la-Ferrière,Ozoir-la-Ferrière,Seine-et-Marne,Île-de-France
77352,77390,Ozouer-le-Voulgis,Ozouer-le-Voulgis,Seine-et-Marne,Île-de-France
77353,77710,Paley,Paley,Seine-et-Marne,Île-de-France
77354,77830,Pamfou,Pamfou,Seine-et-Marne,Île-de-France
77355,77520,Paroy,Paroy,Seine-et-Marne,Île-de-France
77356,77480,Passy-sur-Seine,Passy-sur-Seine,Seine-et-Marne,Île-de-France
77357,77970,Pécy,Pécy,Seine-et-Marne,Île-de-France
77358,77124,Penchard,Penchard,Seine-et-Marne,Île-de-France
77359,77930,Perthes,Perthes,Seine-et-Marne,Île-de-France
77360,77131,Pézarches,Pézarches,Seine-et-Marne,Île-de-France
77361,77580,Pierre-Levée,Pierre-Levée,Seine-et-Marne,Île-de-France
77363,77181,Le Pin,Le Pin,Seine-et-Marne,Île-de-France
77364,77165,Le Plessis-aux-Bois,Le Plessis-aux-Bois,Seine-et-Marne,Île-de-France
77365,77540,Le Plessis-Feu-Aussoux,Le Plessis-Feu-Aussoux,Seine-et-Marne,Île-de-France
77366,77165,Le Plessis-l'Évêque,Le Plessis-l'Évêque,Seine-et-Marne,Île-de-France
77367,77440,Le Plessis-Placy,Le Plessis-Placy,Seine-et-Marne,Île-de-France
77368,77160,Poigny,Poigny,Seine-et-Marne,Île-de-France
77369,77470,Poincy,Poincy,Seine-et-Marne,Île-de-France
77370,77167,Poligny,Poligny,Seine-et-Marne,Île-de-France
77371,77515,Pommeuse,Pommeuse,Seine-et-Marne,Île-de-France
77372,77400,Pomponne,Pomponne,Seine-et-Marne,Île-de-France
77373,77340,Pontault-Combault,Pontault-Combault,Seine-et-Marne,Île-de-France
77374,77135,Pontcarré,Pontcarré,Seine-et-Marne,Île-de-France
77376,77410,Précy-sur-Marne,Précy-sur-Marne,Seine-et-Marne,Île-de-France
77377,77220,Presles-en-Brie,Presles-en-Brie,Seine-et-Marne,Île-de-France
77378,77310,Pringy,Pringy,Seine-et-Marne,Île-de-France
77379,77160,Provins,Provins,Seine-et-Marne,Île-de-France
77380,77139,Puisieux,Puisieux,Seine-et-Marne,Île-de-France
77381,77720,Quiers,Quiers,Seine-et-Marne,Île-de-France
77382,77860,Quincy-Voisins,Quincy-Voisins,Seine-et-Marne,Île-de-France
77383,77370,Rampillon,Rampillon,Seine-et-Marne,Île-de-France
77384,77550,Réau,Réau,Seine-et-Marne,Île-de-France
77385,77510,Rebais,Rebais,Seine-et-Marne,Île-de-France
77386,77760,Recloses,Recloses,Seine-et-Marne,Île-de-France
77387,77710,Remauville,Remauville,Seine-et-Marne,Île-de-France
77388,77260,Reuil-en-Brie,Reuil-en-Brie,Seine-et-Marne,Île-de-France
77389,77000,La Rochette,La Rochette,Seine-et-Marne,Île-de-France
77390,77680,Roissy-en-Brie,Roissy-en-Brie,Seine-et-Marne,Île-de-France
77391,77160,Rouilly,Rouilly,Seine-et-Marne,Île-de-France
77392,77230,Rouvres,Rouvres,Seine-et-Marne,Île-de-France
77393,77540,Rozay-en-Brie,Rozay-en-Brie,Seine-et-Marne,Île-de-France
77394,77950,Rubelles,Rubelles,Seine-et-Marne,Île-de-France
77395,77760,Rumont,Rumont,Seine-et-Marne,Île-de-France
77396,77560,Rupéreux,Rupéreux,Seine-et-Marne,Île-de-France
77397,77730,Saâcy-sur-Marne,Saâcy-sur-Marne,Seine-et-Marne,Île-de-France
77398,77510,Sablonnières,Sablonnières,Seine-et-Marne,Île-de-France
77400,77515,Saint-Augustin,Saint-Augustin,Seine-et-Marne,Île-de-France
77401,77260,Sainte-Aulde,Sainte-Aulde,Seine-et-Marne,Île-de-France
77402,77320,Saint-Barthélemy,Saint-Barthélemy,Seine-et-Marne,Île-de-France
77403,77160,Saint-Brice,Saint-Brice,Seine-et-Marne,Île-de-France
77404,77650,Sainte-Colombe,Sainte-Colombe,Seine-et-Marne,Île-de-France
77405,77750,Saint-Cyr-sur-Morin,Saint-Cyr-sur-Morin,Seine-et-Marne,Île-de-France
77406,77510,Saint-Denis-lès-Rebais,Saint-Denis-lès-Rebais,Seine-et-Marne,Île-de-France
77407,77310,Saint-Fargeau-Ponthierry,Saint-Fargeau-Ponthierry,Seine-et-Marne,Île-de-France
77408,77470,Saint-Fiacre,Saint-Fiacre,Seine-et-Marne,Île-de-France
77409,77130,Saint-Germain-Laval,Saint-Germain-Laval,Seine-et-Marne,Île-de-France
77410,77950,Saint-Germain-Laxis,Saint-Germain-Laxis,Seine-et-Marne,Île-de-France
77411,77169,Saint-Germain-sous-Doue,Saint-Germain-sous-Doue,Seine-et-Marne,Île-de-France
77412,77930,Saint-Germain-sur-École,Saint-Germain-sur-École,Seine-et-Marne,Île-de-France
77413,77860,Saint-Germain-sur-Morin,Saint-Germain-sur-Morin,Seine-et-Marne,Île-de-France
77414,77160,Saint-Hilliers,Saint-Hilliers,Seine-et-Marne,Île-de-France
77415,77660,Saint-Jean-les-Deux-Jumeaux,Saint-Jean-les-Deux-Jumeaux,Seine-et-Marne,Île-de-France
77416,77370,Saint-Just-en-Brie,Saint-Just-en-Brie,Seine-et-Marne,Île-de-France
77417,77510,Saint-Léger,Saint-Léger,Seine-et-Marne,Île-de-France
77418,77650,Saint-Loup-de-Naud,Saint-Loup-de-Naud,Seine-et-Marne,Île-de-France
77419,77670,Saint-Mammès,Saint-Mammès,Seine-et-Marne,Île-de-France
77420,77230,Saint-Mard,Saint-Mard,Seine-et-Marne,Île-de-France
77421,77320,Saint-Mars-Vieux-Maisons,Saint-Mars-Vieux-Maisons,Seine-et-Marne,Île-de-France
77423,77320,Saint-Martin-des-Champs,Saint-Martin-des-Champs,Seine-et-Marne,Île-de-France
77424,77320,Saint-Martin-du-Boschet,Saint-Martin-du-Boschet,Seine-et-Marne,Île-de-France
77425,77630,Saint-Martin-en-Bière,Saint-Martin-en-Bière,Seine-et-Marne,Île-de-France
77426,77720,Saint-Méry,Saint-Méry,Seine-et-Marne,Île-de-France
77427,77410,Saint-Mesmes,Saint-Mesmes,Seine-et-Marne,Île-de-France
77428,77720,Saint-Ouen-en-Brie,Saint-Ouen-en-Brie,Seine-et-Marne,Île-de-France
77429,77750,Saint-Ouen-sur-Morin,Saint-Ouen-sur-Morin,Seine-et-Marne,Île-de-France
77430,77178,Saint-Pathus,Saint-Pathus,Seine-et-Marne,Île-de-France
77431,77140,Saint-Pierre-lès-Nemours,Saint-Pierre-lès-Nemours,Seine-et-Marne,Île-de-France
77432,77320,Saint-Rémy-de-la-Vanne,Saint-Rémy-de-la-Vanne,Seine-et-Marne,Île-de-France
77433,77120,Beautheil-Saints,Beautheil-Saints,Seine-et-Marne,Île-de-France
77434,77480,Saint-Sauveur-lès-Bray,Saint-Sauveur-lès-Bray,Seine-et-Marne,Île-de-France
77435,77930,Saint-Sauveur-sur-École,Saint-Sauveur-sur-École,Seine-et-Marne,Île-de-France
77436,77169,Saint-Siméon,Saint-Siméon,Seine-et-Marne,Île-de-France
77437,77165,Saint-Soupplets,Saint-Soupplets,Seine-et-Marne,Île-de-France
77438,77400,Saint-Thibault-des-Vignes,Saint-Thibault-des-Vignes,Seine-et-Marne,Île-de-France
77439,77148,Salins,Salins,Seine-et-Marne,Île-de-France
77440,77260,Sammeron,Sammeron,Seine-et-Marne,Île-de-France
77441,77920,Samois-sur-Seine,Samois-sur-Seine,Seine-et-Marne,Île-de-France
77442,77210,Samoreau,Samoreau,Seine-et-Marne,Île-de-France
77443,77580,Sancy,Sancy,Seine-et-Marne,Île-de-France
77444,77320,Sancy-lès-Provins,Sancy-lès-Provins,Seine-et-Marne,Île-de-France
77445,77176,Savigny-le-Temple,Savigny-le-Temple,Seine-et-Marne,Île-de-France
77446,77650,Savins,Savins,Seine-et-Marne,Île-de-France
77447,77240,Seine-Port,Seine-Port,Seine-et-Marne,Île-de-France
77448,77260,Sept-Sorts,Sept-Sorts,Seine-et-Marne,Île-de-France
77449,77700,Serris,Serris,Seine-et-Marne,Île-de-France
77450,77170,Servon,Servon,Seine-et-Marne,Île-de-France
77451,77640,Signy-Signets,Signy-Signets,Seine-et-Marne,Île-de-France
77452,77520,Sigy,Sigy,Seine-et-Marne,Île-de-France
77453,77115,Sivry-Courtry,Sivry-Courtry,Seine-et-Marne,Île-de-France
77454,77520,Sognolles-en-Montois,Sognolles-en-Montois,Seine-et-Marne,Île-de-France
77455,77111,Soignolles-en-Brie,Soignolles-en-Brie,Seine-et-Marne,Île-de-France
77456,77650,Soisy-Bouy,Soisy-Bouy,Seine-et-Marne,Île-de-France
77457,77111,Solers,Solers,Seine-et-Marne,Île-de-France
77458,77460,Souppes-sur-Loing,Souppes-sur-Loing,Seine-et-Marne,Île-de-France
77459,77171,Sourdun,Sourdun,Seine-et-Marne,Île-de-France
77460,77440,Tancrou,Tancrou,Seine-et-Marne,Île-de-France
77461,77520,Thénisy,Thénisy,Seine-et-Marne,Île-de-France
77462,77230,Thieux,Thieux,Seine-et-Marne,Île-de-France
77463,77810,Thomery,Thomery,Seine-et-Marne,Île-de-France
77464,77400,Thorigny-sur-Marne,Thorigny-sur-Marne,Seine-et-Marne,Île-de-France
77465,77940,Thoury-Férottes,Thoury-Férottes,Seine-et-Marne,Île-de-France
77466,77163,Tigeaux,Tigeaux,Seine-et-Marne,Île-de-France
77467,77130,La Tombe,La Tombe,Seine-et-Marne,Île-de-France
77468,77200,Torcy,Torcy,Seine-et-Marne,Île-de-France
77469,77131,Touquin,Touquin,Seine-et-Marne,Île-de-France
77470,77220,Tournan-en-Brie,Tournan-en-Brie,Seine-et-Marne,Île-de-France
77471,77123,Tousson,Tousson,Seine-et-Marne,Île-de-France
77472,77510,La Trétoire,La Trétoire,Seine-et-Marne,Île-de-France
77473,77710,Treuzy-Levelay,Treuzy-Levelay,Seine-et-Marne,Île-de-France
77474,77450,Trilbardou,Trilbardou,Seine-et-Marne,Île-de-France
77475,77470,Trilport,Trilport,Seine-et-Marne,Île-de-France
77476,77440,Trocy-en-Multien,Trocy-en-Multien,Seine-et-Marne,Île-de-France
77477,77760,Ury,Ury,Seine-et-Marne,Île-de-France
77478,77260,Ussy-sur-Marne,Ussy-sur-Marne,Seine-et-Marne,Île-de-France
77479,77360,Vaires-sur-Marne,Vaires-sur-Marne,Seine-et-Marne,Île-de-France
77480,77830,Valence-en-Brie,Valence-en-Brie,Seine-et-Marne,Île-de-France
77481,77370,Vanvillé,Vanvillé,Seine-et-Marne,Île-de-France
77482,77130,Varennes-sur-Seine,Varennes-sur-Seine,Seine-et-Marne,Île-de-France
77483,77910,Varreddes,Varreddes,Seine-et-Marne,Île-de-France
77484,77580,Vaucourtois,Vaucourtois,Seine-et-Marne,Île-de-France
77485,77123,Le Vaudoué,Le Vaudoué,Seine-et-Marne,Île-de-France
77486,77141,Vaudoy-en-Brie,Vaudoy-en-Brie,Seine-et-Marne,Île-de-France
77487,77000,Vaux-le-Pénil,Vaux-le-Pénil,Seine-et-Marne,Île-de-France
77489,77710,Vaux-sur-Lunain,Vaux-sur-Lunain,Seine-et-Marne,Île-de-France
77490,77440,Vendrest,Vendrest,Seine-et-Marne,Île-de-France
77492,77510,Verdelot,Verdelot,Seine-et-Marne,Île-de-France
77493,77390,Verneuil-l'Étang,Verneuil-l'Étang,Seine-et-Marne,Île-de-France
77494,77670,Vernou-la-Celle-sur-Seine,Vernou-la-Celle-sur-Seine,Seine-et-Marne,Île-de-France
77495,77240,Vert-Saint-Denis,Vert-Saint-Denis,Seine-et-Marne,Île-de-France
77496,77370,Vieux-Champagne,Vieux-Champagne,Seine-et-Marne,Île-de-France
77498,77450,Vignely,Vignely,Seine-et-Marne,Île-de-France
77500,77710,Villebéon,Villebéon,Seine-et-Marne,Île-de-France
77501,77250,Villecerf,Villecerf,Seine-et-Marne,Île-de-France
77504,77710,Villemaréchal,Villemaréchal,Seine-et-Marne,Île-de-France
77505,77470,Villemareuil,Villemareuil,Seine-et-Marne,Île-de-France
77506,77250,Villemer,Villemer,Seine-et-Marne,Île-de-France
77507,77480,Villenauxe-la-Petite,Villenauxe-la-Petite,Seine-et-Marne,Île-de-France
77508,77174,Villeneuve-le-Comte,Villeneuve-le-Comte,Seine-et-Marne,Île-de-France
77509,77154,Villeneuve-les-Bordes,Villeneuve-les-Bordes,Seine-et-Marne,Île-de-France
77510,77174,Villeneuve-Saint-Denis,Villeneuve-Saint-Denis,Seine-et-Marne,Île-de-France
77511,77230,Villeneuve-sous-Dammartin,Villeneuve-sous-Dammartin,Seine-et-Marne,Île-de-France
77512,77510,Villeneuve-sur-Bellot,Villeneuve-sur-Bellot,Seine-et-Marne,Île-de-France
77513,77124,Villenoy,Villenoy,Seine-et-Marne,Île-de-France
77514,77270,Villeparisis,Villeparisis,Seine-et-Marne,Île-de-France
77515,77410,Villeroy,Villeroy,Seine-et-Marne,Île-de-France
77516,77130,Ville-Saint-Jacques,Ville-Saint-Jacques,Seine-et-Marne,Île-de-France
77517,77410,Villevaudé,Villevaudé,Seine-et-Marne,Île-de-France
77518,77190,Villiers-en-Bière,Villiers-en-Bière,Seine-et-Marne,Île-de-France
77519,77560,Villiers-Saint-Georges,Villiers-Saint-Georges,Seine-et-Marne,Île-de-France
77520,77760,Villiers-sous-Grez,Villiers-sous-Grez,Seine-et-Marne,Île-de-France
77521,77580,Villiers-sur-Morin,Villiers-sur-Morin,Seine-et-Marne,Île-de-France
77522,77114,Villiers-sur-Seine,Villiers-sur-Seine,Seine-et-Marne,Île-de-France
77523,77480,Villuis,Villuis,Seine-et-Marne,Île-de-France
77524,77520,Vimpelles,Vimpelles,Seine-et-Marne,Île-de-France
77525,77230,Vinantes,Vinantes,Seine-et-Marne,Île-de-France
77526,77139,Vincy-Manœuvre,Vincy-Manœuvre,Seine-et-Marne,Île-de-France
77527,77540,Voinsles,Voinsles,Seine-et-Marne,Île-de-France
77528,77950,Voisenon,Voisenon,Seine-et-Marne,Île-de-France
77529,77580,Voulangis,Voulangis,Seine-et-Marne,Île-de-France
77530,77560,Voulton,Voulton,Seine-et-Marne,Île-de-France
77531,77940,Voulx,Voulx,Seine-et-Marne,Île-de-France
77532,77160,Vulaines-lès-Provins,Vulaines-lès-Provins,Seine-et-Marne,Île-de-France
77533,77870,Vulaines-sur-Seine,Vulaines-sur-Seine,Seine-et-Marne,Île-de-France
77534,77390,Yèbles,Yèbles,Seine-et-Marne,Île-de-France
78003,78660,Ablis,Ablis,Yvelines,Île-de-France
78005,78260,Achères,Achères,Yvelines,Île-de-France
78006,78113,Adainville,Adainville,Yvelines,Île-de-France
78007,78240,Aigremont,Aigremont,Yvelines,Île-de-France
78009,78660,Allainville,Allainville,Yvelines,Île-de-France
78010,78580,Les Alluets-le-Roi,Les Alluets-le-Roi,Yvelines,Île-de-France
78013,78770,Andelu,Andelu,Yvelines,Île-de-France
78015,78570,Andrésy,Andrésy,Yvelines,Île-de-France
78020,78790,Arnouville-lès-Mantes,Arnouville-lès-Mantes,Yvelines,Île-de-France
78029,78410,Aubergenville,Aubergenville,Yvelines,Île-de-France
78030,78610,Auffargis,Auffargis,Yvelines,Île-de-France
78031,78930,Auffreville-Brasseuil,Auffreville-Brasseuil,Yvelines,Île-de-France
78033,78126,Aulnay-sur-Mauldre,Aulnay-sur-Mauldre,Yvelines,Île-de-France
78034,78770,Auteuil,Auteuil,Yvelines,Île-de-France
78036,78770,Autouillet,Autouillet,Yvelines,Île-de-France
78043,78870,Bailly,Bailly,Yvelines,Île-de-France
78048,78550,Bazainville,Bazainville,Yvelines,Île-de-France
78049,78580,Bazemont,Bazemont,Yvelines,Île-de-France
78050,78490,Bazoches-sur-Guyonne,Bazoches-sur-Guyonne,Yvelines,Île-de-France
78053,78910,Béhoust,Béhoust,Yvelines,Île-de-France
78057,78270,Bennecourt,Bennecourt,Yvelines,Île-de-France
78062,78650,Beynes,Beynes,Yvelines,Île-de-France
78068,78270,Blaru,Blaru,Yvelines,Île-de-France
78070,78930,Boinville-en-Mantois,Boinville-en-Mantois,Yvelines,Île-de-France
78071,78660,Boinville-le-Gaillard,Boinville-le-Gaillard,Yvelines,Île-de-France
78072,78200,Boinvilliers,Boinvilliers,Yvelines,Île-de-France
78073,78390,Bois-d'Arcy,Bois-d'Arcy,Yvelines,Île-de-France
78076,78910,Boissets,Boissets,Yvelines,Île-de-France
78077,78125,La Boissière-École,La Boissière-École,Yvelines,Île-de-France
78082,78200,Boissy-Mauvoisin,Boissy-Mauvoisin,Yvelines,Île-de-France
78084,78490,Boissy-sans-Avoir,Boissy-sans-Avoir,Yvelines,Île-de-France
78087,78830,Bonnelles,Bonnelles,Yvelines,Île-de-France
78089,78270,Bonnières-sur-Seine,Bonnières-sur-Seine,Yvelines,Île-de-France
78090,78410,Bouafle,Bouafle,Yvelines,Île-de-France
78092,78380,Bougival,Bougival,Yvelines,Île-de-France
78096,78113,Bourdonné,Bourdonné,Yvelines,Île-de-France
78104,78930,Breuil-Bois-Robert,Breuil-Bois-Robert,Yvelines,Île-de-France
78107,78980,Bréval,Bréval,Yvelines,Île-de-France
78108,78610,Les Bréviaires,Les Bréviaires,Yvelines,Île-de-France
78113,78440,Brueil-en-Vexin,Brueil-en-Vexin,Yvelines,Île-de-France
78117,78530,Buc,Buc,Yvelines,Île-de-France
78118,78200,Buchelay,Buchelay,Yvelines,Île-de-France
78120,78830,Bullion,Bullion,Yvelines,Île-de-France
78123,78955,Carrières-sous-Poissy,Carrières-sous-Poissy,Yvelines,Île-de-France
78124,78420,Carrières-sur-Seine,Carrières-sur-Seine,Yvelines,Île-de-France
78125,78720,La Celle-les-Bordes,La Celle-les-Bordes,Yvelines,Île-de-France
78126,78170,La Celle-Saint-Cloud,La Celle-Saint-Cloud,Yvelines,Île-de-France
78128,78720,Cernay-la-Ville,Cernay-la-Ville,Yvelines,Île-de-France
78133,78240,Chambourcy,Chambourcy,Yvelines,Île-de-France
78138,78570,Chanteloup-les-Vignes,Chanteloup-les-Vignes,Yvelines,Île-de-France
78140,78130,Chapet,Chapet,Yvelines,Île-de-France
78143,78117,Châteaufort,Châteaufort,Yvelines,Île-de-France
78146,78400,Chatou,Chatou,Yvelines,Île-de-France
78147,78270,Chaufour-lès-Bonnières,Chaufour-lès-Bonnières,Yvelines,Île-de-France
78152,78450,Chavenay,Chavenay,Yvelines,Île-de-France
78158,78150,Le Chesnay-Rocquencourt,Le Chesnay-Rocquencourt,Yvelines,Île-de-France
78160,78460,Chevreuse,Chevreuse,Yvelines,Île-de-France
78162,78460,Choisel,Choisel,Yvelines,Île-de-France
78163,78910,Civry-la-Forêt,Civry-la-Forêt,Yvelines,Île-de-France
78164,78120,Clairefontaine-en-Yvelines,Clairefontaine-en-Yvelines,Yvelines,Île-de-France
78165,78340,Les Clayes-sous-Bois,Les Clayes-sous-Bois,Yvelines,Île-de-France
78168,78310,Coignières,Coignières,Yvelines,Île-de-France
78171,78113,Condé-sur-Vesgre,Condé-sur-Vesgre,Yvelines,Île-de-France
78172,78700,Conflans-Sainte-Honorine,Conflans-Sainte-Honorine,Yvelines,Île-de-France
78185,78790,Courgent,Courgent,Yvelines,Île-de-France
78188,78270,Cravent,Cravent,Yvelines,Île-de-France
78189,78121,Crespières,Crespières,Yvelines,Île-de-France
78190,78290,Croissy-sur-Seine,Croissy-sur-Seine,Yvelines,Île-de-France
78192,78111,Dammartin-en-Serve,Dammartin-en-Serve,Yvelines,Île-de-France
78193,78720,Dampierre-en-Yvelines,Dampierre-en-Yvelines,Yvelines,Île-de-France
78194,78550,Dannemarie,Dannemarie,Yvelines,Île-de-France
78196,78810,Davron,Davron,Yvelines,Île-de-France
78202,78440,Drocourt,Drocourt,Yvelines,Île-de-France
78206,78920,Ecquevilly,Ecquevilly,Yvelines,Île-de-France
78208,78990,Élancourt,Élancourt,Yvelines,Île-de-France
78209,78125,Émancé,Émancé,Yvelines,Île-de-France
78217,78680,Épône,Épône,Yvelines,Île-de-France
78220,78690,Les Essarts-le-Roi,Les Essarts-le-Roi,Yvelines,Île-de-France
78224,78620,L'Étang-la-Ville,L'Étang-la-Ville,Yvelines,Île-de-France
78227,78740,Évecquemont,Évecquemont,Yvelines,Île-de-France
78230,78410,La Falaise,La Falaise,Yvelines,Île-de-France
78231,78200,Favrieux,Favrieux,Yvelines,Île-de-France
78233,78810,Feucherolles,Feucherolles,Yvelines,Île-de-France
78234,78200,Flacourt,Flacourt,Yvelines,Île-de-France
78236,78910,Flexanville,Flexanville,Yvelines,Île-de-France
78237,78790,Flins-Neuve-Église,Flins-Neuve-Église,Yvelines,Île-de-France
78238,78410,Flins-sur-Seine,Flins-sur-Seine,Yvelines,Île-de-France
78239,78520,Follainville-Dennemont,Follainville-Dennemont,Yvelines,Île-de-France
78242,78330,Fontenay-le-Fleury,Fontenay-le-Fleury,Yvelines,Île-de-France
78245,78200,Fontenay-Mauvoisin,Fontenay-Mauvoisin,Yvelines,Île-de-France
78246,78440,Fontenay-Saint-Père,Fontenay-Saint-Père,Yvelines,Île-de-France
78255,78840,Freneuse,Freneuse,Yvelines,Île-de-France
78261,78250,Gaillon-sur-Montcient,Gaillon-sur-Montcient,Yvelines,Île-de-France
78262,78490,Galluis,Galluis,Yvelines,Île-de-France
78263,78950,Gambais,Gambais,Yvelines,Île-de-France
78264,78490,Gambaiseuil,Gambaiseuil,Yvelines,Île-de-France
78265,78890,Garancières,Garancières,Yvelines,Île-de-France
78267,78440,Gargenville,Gargenville,Yvelines,Île-de-France
78269,78125,Gazeran,Gazeran,Yvelines,Île-de-France
78276,78270,Gommecourt,Gommecourt,Yvelines,Île-de-France
78278,78770,Goupillières,Goupillières,Yvelines,Île-de-France
78281,78930,Goussonville,Goussonville,Yvelines,Île-de-France
78283,78113,Grandchamp,Grandchamp,Yvelines,Île-de-France
78285,78550,Gressey,Gressey,Yvelines,Île-de-France
78289,78490,Grosrouvre,Grosrouvre,Yvelines,Île-de-France
